Date,Open,High,Low,Close,Volume,Market Cap
27-11-2019,7220.88064968,7619.6935852,6974.17436987,7531.6636446,23991412764.1441,136102712894.028
26-11-2019,7145.1590862,7320.23035135,7098.57229752,7218.37133433,21129505542.4938,130429018719.748
25-11-2019,7039.97703454,7319.85680403,6617.1670508,7146.13390214,42685231261.741,129112952930.262
24-11-2019,7398.63390574,7408.57736944,7029.28912726,7047.91688176,30433517289.4688,127327398565.035
23-11-2019,7296.16442479,7442.25893278,7151.41781411,7397.7968154,21008924417.7026,133636205957.351
22-11-2019,7643.56942455,7697.38271398,6936.70659892,7296.57756843,34242315784.8124,131791783672.11
21-11-2019,8023.64468729,8110.09813105,7597.38160764,7642.74994484,22514243371.4685,138031885378.783
20-11-2019,8203.61317991,8237.23987375,8010.51190064,8027.26824331,20764300436.8365,144962727397.799
19-11-2019,8305.13429095,8408.51612757,8099.96336899,8206.14591807,21083613815.9481,148178376842.59
18-11-2019,8573.98009164,8653.28015751,8273.57288734,8309.28598342,21579470673.406,150025712267.127
17-11-2019,8549.47090893,8727.78922661,8500.96788688,8577.9757816,18668638896.6252,154861842424.932
16-11-2019,8491.16631667,8591.99724097,8473.97406353,8550.76055694,16495389808.4135,154354054193.602
15-11-2019,8705.70810061,8730.8734266,8484.84418485,8491.99201234,21796856471.0897,153277483625.533
14-11-2019,8811.93633174,8826.94365923,8692.55188007,8708.09509517,19084739974.5708,157160974643.863
13-11-2019,8812.03362864,8836.84179047,8761.6511216,8808.2625823,17545755404.6043,158949942842.024
12-11-2019,8759.75190096,8853.76817777,8685.42814321,8815.66253925,20309769107.2552,159068712900.41
11-11-2019,9056.91770059,9081.27928096,8700.60878725,8757.78854226,20265510765.3146,158009772437.163
10-11-2019,8812.48953287,9103.82584426,8806.16233361,9055.52605732,20587919881.0251,163364406731.87
09-11-2019,8809.46919831,8891.81831071,8793.16349154,8813.58248677,17578630605.9219,158981489715.407
08-11-2019,9265.36833744,9272.75941894,8775.53408279,8804.88071936,24333037836.1548,158808570728.683
07-11-2019,9352.39346741,9368.47622343,9202.35313712,9267.56114253,22700383838.5234,167138722904.034
06-11-2019,9340.86427973,9423.23703723,9305.90931362,9360.87991187,23133895764.6078,168806151582.738
05-11-2019,9413.00494286,9457.41843455,9256.93201502,9342.52717939,26198609047.8397,168459778835.171
04-11-2019,9235.60706498,9505.05167619,9191.48573922,9412.61187106,26170255634.422,169706332936.354
03-11-2019,9324.78683223,9379.80687235,9141.25199093,9235.35487947,21132220847.4905,166495319475.216
02-11-2019,9259.78300285,9377.48656728,9249.58772699,9324.71776331,21242676385.3271,168090392934.699
01-11-2019,9193.99198943,9275.65727074,9132.04757639,9261.104352,24324691031.33,166928044163.92
31-10-2019,9202.45758879,9383.16089153,9028.71744031,9199.58483269,26583653946.6317,165804227834.59
30-10-2019,9422.4633254,9426.87421747,9085.3703568,9205.72655905,27706531577.461,165899500650.49
29-10-2019,9248.4405622,9516.18104772,9232.64808578,9427.68758384,28426779937.4131,169883866262.332
28-10-2019,9565.10188348,9805.11808945,9256.14838876,9256.14838876,30948255331.8234,166777392742.458
27-10-2019,9241.70707513,9749.52966634,9112.54182017,9551.7149631,32593129500.7442,172087039875.447
26-10-2019,8667.57715496,10021.743983,8662.62237955,9244.97220867,44496255608.7526,166547360781.636
25-10-2019,7490.70317641,8691.53999754,7479.98432283,8660.70063696,28705065488.2505,156006603607.064
24-10-2019,7509.72818274,7532.86765606,7446.98855091,7493.48873154,16268708848.7612,134968410276.478
23-10-2019,8076.22846601,8092.99949202,7469.32269922,7514.67201276,21942878957.5397,135337364281.804
22-10-2019,8243.40209165,8296.65115115,8074.46280468,8078.20332194,16803377856.538,145469660005.416
21-10-2019,8225.11518823,8296.69397668,8196.41634287,8243.72113905,15868748865.705,148432733155.222
20-10-2019,7997.8070221,8281.81863723,7949.43922655,8222.07826034,15504249442.1065,148026597063.944
19-10-2019,7973.8037681,8082.62930791,7944.7770508,7988.56044241,13797825640.2423,143808163806.88
18-10-2019,8100.93361588,8138.41371165,7902.16409743,7973.20744597,15651592610.2237,143517630375.763
17-10-2019,8047.81274259,8134.8314486,8000.94263465,8103.91137325,14313052244.0844,145853994297.969
16-10-2019,8204.67452005,8216.81221666,7985.08963712,8047.52686305,16071646995.521,144823993562.285
15-10-2019,8373.45825537,8410.71471368,8182.70662559,8205.36931588,15220412631.575,147650082214.972
14-10-2019,8320.83224411,8390.20904169,8284.13119151,8374.6864467,15151387859.0232,150680499056.444
13-10-2019,8336.90223051,8470.98789038,8276.61224603,8321.00574668,13808286058.975,149700817938.865
12-10-2019,8315.66465289,8415.24222171,8313.34130028,8336.55527417,14532641604.5306,149965767624.062
11-10-2019,8585.26280768,8721.78072149,8316.18140086,8321.75671178,19604381101.2277,149685618275.045
10-10-2019,8585.2798473,8625.27283353,8471.93362208,8586.47342543,17618660671.4154,154430515160.222
09-10-2019,8229.84046087,8627.70620766,8169.29898629,8595.73981722,19384942333.2248,154579656110.395
08-10-2019,8246.84962925,8332.71517142,8185.7629675,8228.7831528,15592264032.1241,147966069981.652
07-10-2019,7989.12044675,8308.45022135,7905.76589842,8245.622933,18009742607.4426,148252589805.02
06-10-2019,8149.87688203,8161.41016074,7958.85083002,7988.15595888,13160830305.1899,143607672862.462
05-10-2019,8210.14909246,8215.52593054,8071.12083379,8151.50052921,12200497197.2163,146529229668.44
04-10-2019,8259.49447523,8260.05563096,8151.23660841,8205.93924121,13139456229.4067,147491804056.45
03-10-2019,8390.77428822,8414.22717061,8146.43684146,8259.99197863,13668823409.3658,148448162840.339
02-10-2019,8344.21264933,8393.04164486,8227.69570267,8393.04164486,13125712442.6871,150823797662.299
01-10-2019,8299.72110496,8497.6920351,8232.67960132,8343.2766814,15305343412.8303,149913972767.969
30-09-2019,8104.22636732,8314.23099666,7830.75876126,8293.86774062,17115474183.4674,149011567415.156
29-09-2019,8246.03737695,8261.70737338,7990.49716007,8104.18567564,13034629108.5014,145590374680.607
28-09-2019,8251.27362342,8285.6167637,8125.43166316,8245.91515478,14141152736.1915,148122503615.689
27-09-2019,8113.10095,8271.52075751,7965.92265351,8251.84555744,16408941155.5063,148212635834.013
26-09-2019,8487.66958635,8515.68528527,7895.6296228,8118.96756783,19258205289.3518,145812492487.865
25-09-2019,8603.42867242,8744.82844926,8325.39633159,8486.99297206,21744728352.6112,152404005090.737
24-09-2019,9729.32139737,9804.31716645,8370.80138242,8620.56642733,25002886688.9271,154785821876.078
23-09-2019,10067.9626513,10074.238246,9727.14357367,9729.32376435,15144925408.1142,174674558022.766
22-09-2019,10024.1152629,10074.4444155,9922.53339543,10070.3921064,13199651698.4687,180784051698.601
21-09-2019,10183.6480972,10188.0979122,10000.7080483,10019.7169101,13425266806.3321,179853287294.13
20-09-2019,10266.3185338,10285.8722648,10132.1861639,10181.6413094,14734189639.282,182738947695.643
19-09-2019,10200.4958846,10295.6689895,9851.69215634,10266.4149694,19937691247.0366,184240949577.458
18-09-2019,10247.7960832,10275.9290823,10191.4695236,10198.2484072,16169268880.2039,182998899156.058
17-09-2019,10281.5133161,10296.7717172,10199.7397431,10241.2721545,15304603363.0642,183748515827.697
16-09-2019,10347.2222579,10386.8668661,10189.7445857,10276.7935649,15160167778.756,184366827555.185
15-09-2019,10356.4657676,10387.0348987,10313.092448,10347.7129074,12043433567.3488,185618174383.964
14-09-2019,10345.4037591,10422.1334739,10291.6944928,10358.0491621,13468713124.1199,185784300332.487
13-09-2019,10415.3625333,10441.4890164,10226.5969003,10360.5472773,14109864674.7053,185809163035.281
12-09-2019,10176.8193616,10442.2538742,10099.2419536,10410.1268031,15323563925.0222,186678943058.602
11-09-2019,10123.0347321,10215.9477875,9980.77667261,10178.3718893,15428063426.0714,182502788242.499
10-09-2019,10336.4084054,10394.3539227,10020.5734003,10115.9757913,14906809639.1074,181360731382.795
09-09-2019,10443.2285007,10450.3115318,10144.929455,10334.9741628,17595943367.9607,185263578990.272
08-09-2019,10518.1141171,10595.6380804,10409.091259,10441.275979,13670567492.7551,187150078006.707
07-09-2019,10353.9315807,10558.673705,10348.9192522,10517.254784,15307366476.4524,188488525926.318
06-09-2019,10578.1978276,10898.7621803,10292.3001305,10353.3025592,19536574782.8784,185530405363.172
05-09-2019,10588.1840215,10627.2698685,10516.4182336,10575.533284,14551239507.9754,189492405382.712
04-09-2019,10621.1803306,10762.6442123,10434.7103971,10594.4933536,16742664768.544,189810010607.682
03-09-2019,10345.7251399,10736.1047208,10308.5478807,10623.5401172,19384917988.7139,190312487956.047
02-09-2019,9757.47323681,10396.5913249,9730.65071681,10346.7607927,17248102293.7972,185333114163.111
01-09-2019,9630.59319616,9796.75596805,9582.94463078,9757.97031807,11445355859.3666,174768292883.373
31-08-2019,9597.5394476,9673.22043974,9531.79983914,9630.66384768,11454806419.0115,172470743516.177
30-08-2019,9514.84485249,9656.12392624,9428.30239699,9598.17364826,13595263986.4386,171869216523.885
29-08-2019,9756.78570735,9756.78570735,9421.63015965,9510.20054413,17045878500.7915,170274910132.348
28-08-2019,10203.4268025,10279.3659944,9716.65581044,9754.42327325,17603790323.1144,174627460399.528
27-08-2019,10372.8263035,10381.3283434,10087.3005576,10185.4998997,14762609502.7663,182325540954.58
26-08-2019,10126.2995187,10512.3277534,10126.2995187,10370.8201605,18438654079.5348,185625235888.757
25-08-2019,10160.7370213,10304.6222586,10008.7887534,10138.517665,14153856609.6535,181450186164.483
24-08-2019,10407.6442328,10418.0204345,9982.29685483,10159.9605385,15451030650.3596,181813631752.038
23-08-2019,10136.3095336,10442.4435166,10078.1927261,10407.965329,15627023886.2172,186231409722.18
22-08-2019,10142.52143,10232.9960286,9831.46262049,10131.0561021,17097508856.2413,181257125782.967
21-08-2019,10764.5727493,10798.7297949,9962.7216442,10138.049355,19473084767.8293,181364502141.631
20-08-2019,10916.3467171,10947.0417192,10618.9606782,10763.2326304,15053082175.362,192530283565.253
19-08-2019,10350.283631,10916.0538702,10313.2044338,10916.0538702,16038264603.2616,195243306008.31
18-08-2019,10233.0062966,10487.070244,10119.0946079,10345.8103795,12999813869.0485,185022920955.421
17-08-2019,10358.7225407,10452.6246924,10086.6979603,10231.7438454,13778035685.0204,182966857173
16-08-2019,10319.4203458,10524.3498284,9855.47883007,10374.3393471,20228207096.3622,185500055338.796
15-08-2019,10038.4217089,10437.4106507,9675.3164202,10311.545429,22899115082.1403,184357666577.279
14-08-2019,10889.4877427,10889.5569207,10028.1353635,10051.7039313,19990838299.8764,179692803424.26
13-08-2019,11385.0524972,11420.0498609,10830.3269144,10895.8304358,16681503536.9668,194762696644.164
12-08-2019,11528.1893667,11528.1893667,11320.9515001,11382.6159562,13647198229.0109,203441494985.163
11-08-2019,11349.7398943,11523.5793784,11248.2948234,11523.5793784,15774371517.9934,205941632234.684
10-08-2019,11861.5566954,11915.6552603,11323.8987573,11354.0242177,18125355447.0493,202890020454.664
09-08-2019,11953.4695395,11970.4577149,11709.7453788,11862.93676,18339989959.5105,211961319132.719
08-08-2019,11954.0403364,11979.4201746,11556.1684508,11966.407405,19481591729.5165,213788089212.212
07-08-2019,11476.1934394,12036.9898905,11433.701205,11941.9683406,22194988641.2161,213330426788.853
06-08-2019,11811.5450274,12273.8213783,11290.7316542,11478.1693461,23635107659.8143,205023347814.272
05-08-2019,10960.7357349,11895.0919275,10960.7357349,11805.6537253,23875988832.3366,210848822060.36
04-08-2019,10821.6329392,11009.2069143,10620.2782517,10970.1842157,16530894786.8053,195907875403.024
03-08-2019,10519.278349,10946.7813264,10503.5043975,10821.7265103,15352685060.58,193233960601.286
02-08-2019,10402.0434274,10657.95271,10371.0139875,10518.1746772,17489094081.7003,187791090996.091
01-08-2019,10077.442592,10446.9203303,9922.01981608,10399.6694229,17165337857.81,185653203391.495
31-07-2019,9604.05115871,10085.6277491,9598.09768275,10085.6277491,16631520647.7532,180028959602.822
30-07-2019,9522.32895542,9701.7593939,9437.3362874,9607.42368665,13829811132.0847,171472452506.045
29-07-2019,9548.17889422,9681.64800826,9472.94833737,9519.14591371,13791445323.2415,169880343826.604
28-07-2019,9491.62688749,9575.54534858,9252.2968633,9552.86043541,13738687092.7752,170461958073.989
27-07-2019,9871.16499086,10167.3205575,9411.52180812,9477.67767811,16817809536.373,169099540423.129
26-07-2019,9913.12718948,9916.51772964,9717.9822414,9870.30353766,14495714483.2295,176085968354.266
25-07-2019,9809.09690775,10154.2540296,9773.95670972,9911.84226491,15821952090.4731,176806451137.238
24-07-2019,9887.73084418,9908.7972369,9614.30658327,9811.92618837,17398734321.6307,175005760793.922
23-07-2019,10346.7477047,10346.7477047,9883.59513007,9900.76801058,17851916994.61,176572890701.902
22-07-2019,10596.9480747,10651.7912019,10154.9215831,10343.1061684,16334414913.1969,184443440747.993
21-07-2019,10777.5296892,10841.8877848,10389.5998035,10599.1053965,17130580467.0391,188987475961.558
20-07-2019,10525.819,11048.6623461,10451.2760142,10767.1395226,20206615154.6533,191963691255.277
19-07-2019,10653.956443,10716.9806727,10229.6289244,10530.7326264,20727426309.5903,187725578627.888
18-07-2019,9698.50274016,10736.8430131,9376.79846015,10666.4828491,25187024648.1732,190129918120.93
17-07-2019,9471.21400074,9963.13442838,9163.13464449,9693.80272448,24569921548.6747,172777250514.701
16-07-2019,10896.6533265,10996.6332798,9448.1067483,9477.64204235,24151199069.746,168908640950.353
15-07-2019,10257.8385363,11052.7667966,9992.00724951,10895.0893874,25384047206.6059,194147627474.959
14-07-2019,11381.0208987,11451.2037673,10234.5764143,10256.0582756,22486000001.3479,182741933551.727
13-07-2019,11813.1273165,11841.9572004,10908.4793185,11392.3793357,21042616383.5567,202968191000.8
12-07-2019,11354.299624,11905.4870064,11179.1448437,11815.9866867,23534692796.6076,210494417831.881
11-07-2019,12139.7138379,12144.6227945,11158.9228142,11358.661752,28595327690.1018,202324174691.693
10-07-2019,12571.5371616,13129.5289339,11710.9784147,12156.5126313,33627574244.0567,216515999522.295
09-07-2019,12284.3264649,12779.1320971,12233.2620314,12573.8129407,28167921522.6206,223928128582.652
08-07-2019,11446.5971553,12345.8331464,11393.3743129,12285.958217,23482551458.3087,218778355444.306
07-07-2019,11217.6159338,11541.6198726,11148.8048129,11450.8467553,19369044276.9011,203881891345.94
06-07-2019,10982.5439142,11620.9651525,10982.5439142,11208.5508454,21092024306.2619,199546110914.427
05-07-2019,11203.1024876,11395.6613596,10874.9649233,10978.4599518,23838480210.0513,195424678267.024
04-07-2019,11972.7185797,12006.0753559,11166.5688601,11215.4375483,25920294033.3402,199617404431.54
03-07-2019,10818.1558221,11968.0776971,10818.1558221,11961.2693412,30796494293.7676,212867079175.497
02-07-2019,10588.6836947,10912.1886159,9737.88454398,10801.6779238,31015895222.9625,192206536805.973
01-07-2019,10796.9306183,11206.4398606,10089.3143739,10583.1345195,29378589324.4453,188297637573.825
30-06-2019,11931.990728,12178.3833598,10799.0085788,10817.1555981,27256473494.4706,192442065810.218
29-06-2019,12400.7636934,12400.910221,11508.3784271,11959.3709764,29923961127.7756,212739713110.418
28-06-2019,11162.1678255,12445.1752203,10914.4948615,12407.331998,35087757765.864,220681459665.927
27-06-2019,13017.1248668,13311.1443049,10491.8523044,11182.8062855,39977475222.6314,198878940963.532
26-06-2019,11778.5811328,13796.4890807,11755.597775,13016.2317442,45105733173.1893,231462117208.617
25-06-2019,11007.2020736,11790.916533,11007.2020736,11790.916533,24879684533.0455,209647943360.178
24-06-2019,10853.7438384,11065.8960178,10610.4280819,11011.1024485,19271652364.8505,195762668679.254
23-06-2019,10696.6909289,11246.1441834,10556.095932,10855.3710156,20998326501.9612,192970090354.715
22-06-2019,10175.9239561,11157.3455164,10107.0352041,10701.691013,29995204860.6379,190214124823.557
21-06-2019,9525.07460809,10144.5567168,9525.07460809,10144.5567168,20624008643.439,180293241528.337
20-06-2019,9273.06078283,9594.42027595,9232.48426293,9527.16035008,17846823783.9018,169304784791.184
19-06-2019,9078.72760253,9299.62104446,9070.39599386,9273.52176614,15546809946.0294,164780855868.715
18-06-2019,9335.46690152,9348.37442796,9004.90174624,9081.76285149,15848210535.5012,161353637185.781
17-06-2019,8988.92370914,9416.40744016,8988.92370914,9320.35218253,15562951918.8338,165573372261.217
16-06-2019,8841.44078361,9335.86694232,8814.55645906,8994.48801293,23348550310.9672,159769423369.732
15-06-2019,8689.74641372,8859.12746691,8618.39596373,8838.37523367,18371033226.454,156982138834.687
14-06-2019,8230.89877378,8710.63642127,8183.39293312,8693.83281543,19831162905.969,154398880249.084
13-06-2019,8145.54523047,8311.56742951,8087.06116595,8230.92383068,18669407147.4338,146160317148.195
12-06-2019,7925.43410401,8196.64825685,7862.3597896,8145.85747373,19034432883.3832,144634684710.85
11-06-2019,8004.24354228,8026.3942184,7772.80393035,7927.71435114,17107279931.9857,140748537529.853
10-06-2019,7692.28467885,8031.90989621,7586.73084679,8000.32982299,18689275117.4736,142023351079.395
09-06-2019,7949.67470562,7975.97432619,7583.21971271,7688.07711075,16610726547.0477,136465098533.162
08-06-2019,8036.774936,8076.89110147,7837.61096128,7954.12772355,16522722809.9052,141172841635.462
07-06-2019,7826.90126518,8126.15348327,7788.3733918,8043.95135807,19141423230.7911,142754693587.597
06-06-2019,7819.63337781,7937.34087946,7571.47097209,7822.02338228,19474611077.3689,138800725479.332
05-06-2019,7704.34318039,7901.8489052,7668.6687003,7824.23153913,21760923463.0297,138824651666.408
04-06-2019,8210.98582388,8210.98582388,7564.48860353,7707.77077085,24609731548.7902,136742790468.573
03-06-2019,8741.74721596,8743.50012386,8204.18581516,8208.99482964,22004511436.0117,145619047341.18
02-06-2019,8565.47326214,8809.30399136,8561.23513935,8742.95810038,20266216022.1639,155077231351.225
01-06-2019,8573.83972489,8625.60025901,8481.57822194,8564.01647182,22488303543.9471,151890214309.926
31-05-2019,8320.28637611,8586.65937818,8172.55084356,8574.50164907,25365190957.3896,152059886413.545
30-05-2019,8661.76050606,9008.31456846,8221.27336604,8319.47222898,29246528551.201,147525141134.055
29-05-2019,8718.59132866,8755.85207898,8482.72893785,8659.48775584,23473479966.1112,153537047654.921
28-05-2019,8802.75819975,8807.01613958,8634.72130428,8719.9617362,24226919266.6635,154590202287.415
27-05-2019,8674.07240318,8907.17444077,8668.70492015,8805.7783766,27949839563.9382,156093754762.006
26-05-2019,8055.20591925,8687.52079924,7924.67019111,8673.21603511,26677970091.4978,153725486067.287
25-05-2019,7991.88503911,8117.92594496,7965.97621163,8052.54385907,22256813106.5725,142708188838.421
24-05-2019,7881.6953208,8140.71991773,7824.44888684,7987.37156583,25919126990.993,141539115575.014
23-05-2019,7677.26883391,7943.79138993,7533.196693,7881.84672105,24457107820.1032,139654107034.588
22-05-2019,7956.29214912,7997.61243859,7615.98748467,7680.06654589,24719473174.9693,136063898960.26
21-05-2019,7977.96936984,8062.16804044,7843.33978307,7963.32777911,25127245056.398,141065573610.266
20-05-2019,8196.92393539,8200.96799673,7678.78158711,7978.30907244,23843404339.5117,141315695727.576
19-05-2019,7267.96301884,8261.94116696,7267.96301884,8197.68969114,25902422039.648,145185076704.969
18-05-2019,7341.66441915,7447.2717408,7251.50451112,7271.20790408,21354286561.9857,128761727083.303
17-05-2019,7886.92599261,7929.14555093,7038.12453946,7343.89571659,30066644905.1297,130034777632.549
16-05-2019,8194.50090343,8320.82435452,7729.60838515,7884.90929094,33167197581.0209,139599559277.841
15-05-2019,7989.37450547,8216.42381116,7899.10688404,8205.16749484,28344112919.5707,145254332460.476
14-05-2019,7807.88444936,8268.71267944,7696.39104325,7994.41615632,32031452226.8167,141508656734.802
13-05-2019,6971.17820581,8047.41300187,6898.2824267,7814.91513992,28677672181.4518,138316573807.201
12-05-2019,7203.50752166,7503.87183327,6815.77092608,6972.37152291,27773333679.6781,123389710222.362
11-05-2019,6379.66690526,7333.00312262,6375.69861161,7204.77169716,28867562329.2995,127488435181.246
10-05-2019,6175.82273778,6434.61766164,6161.51907243,6378.8489737,19419875367.6122,112863284035.003
09-05-2019,5982.31627033,6183.03929388,5982.31627033,6174.52868876,16784645410.7955,109238600750.148
08-05-2019,5849.48135039,5989.98114696,5794.71564865,5982.45732286,15320605299.5998,105829143585.149
07-05-2019,5745.59904909,5988.17834158,5741.39591074,5829.50151628,18026409032.5876,103112368557.499
06-05-2019,5791.69326658,5802.95753492,5653.68761092,5746.80700343,15737171804.1755,101640471055.639
05-05-2019,5831.06846097,5833.86291815,5708.03512399,5795.70842926,14808830722.9304,102494420158.46
04-05-2019,5769.20253322,5886.8934994,5645.46932165,5831.16747167,17567780765.6085,103112021258.803
03-05-2019,5505.55237976,5865.88207851,5490.2018629,5768.28940693,18720780005.7302,101986240859.226
02-05-2019,5402.42286531,5522.26255673,5394.21751696,5505.28367176,14644460907.0129,97330112146.5137
01-05-2019,5350.91450555,5418.004045,5347.6461061,5402.69709069,13679528236.4505,95501110090.8014
30-04-2019,5247.72588172,5363.25752308,5224.18984511,5350.72669668,13878964573.7961,94573826827.4842
29-04-2019,5284.85852173,5311.27468235,5216.48796096,5247.35253746,13735490672.3168,92737510865.0381
28-04-2019,5271.74639378,5326.23201477,5255.68374555,5285.13900822,12819992055.6275,93391244394.8948
27-04-2019,5279.47114181,5310.75014488,5233.63572083,5268.29106346,13111274675.1063,93086156556.1504
26-04-2019,5210.30491981,5383.63441532,5177.36851375,5279.34821147,16812108039.6273,93272287959.7983
25-04-2019,5466.52427676,5542.23830474,5181.33901806,5210.51555862,15330283408.0494,92046492863.6906
24-04-2019,5571.50817669,5642.04459312,5418.26332858,5464.86664182,17048033399.0899,96530038144.448
23-04-2019,5399.36570489,5633.80205461,5389.40888788,5572.36206051,15867308107.9804,98417387004.1095
22-04-2019,5312.49464201,5422.68742206,5280.27672867,5399.36541009,14601631647.9961,95354207775.9268
21-04-2019,5335.87896599,5359.92503038,5257.33953186,5314.5314532,13731844222.8199,93847052256.1912
20-04-2019,5304.1605399,5358.49049306,5295.87771212,5337.8861323,13169647522.1762,94248717443.8952
19-04-2019,5298.15452927,5336.68000293,5233.33520521,5303.81261613,13780238655.1805,93638345002.2649
18-04-2019,5251.48069196,5319.98611387,5250.50665911,5298.38569881,13256489918.0909,93532402741.0929
17-04-2019,5236.13523984,5274.27555335,5219.20559934,5251.93818854,12438480676.6085,92702617458.1931
16-04-2019,5066.57760057,5238.9452381,5055.19496077,5235.55941893,11618660197.331,92404613297.4486
15-04-2019,5167.32198286,5196.60679923,5024.06937381,5067.10847228,12290155060.9227,89422237602.9984
14-04-2019,5095.75863359,5184.01606396,5053.56858614,5167.72236684,10391952498.0296,91188595340.7853
13-04-2019,5088.84997329,5127.12209428,5061.58936959,5096.58656276,10823289598.3117,89925574874.6422
12-04-2019,5061.20088735,5103.27440858,4955.85259984,5089.53891201,13675206312.4982,89792633045.0218
11-04-2019,5325.08155529,5354.22546556,5017.29640976,5064.48767243,16555616019.1146,89341168456.888
10-04-2019,5204.10530845,5421.65146794,5193.38250879,5324.5518687,15504590933.2653,93918439274.0321
09-04-2019,5289.91798137,5289.91798137,5167.41905834,5204.95837847,14722104361.4039,91799330425.2375
08-04-2019,5199.83537777,5318.83648777,5148.21181354,5289.77104039,17154113634.3214,93286365973.0142
07-04-2019,5062.79376134,5235.1864351,5050.41230153,5198.89699014,16655416140.2699,91674230185.9347
06-04-2019,5036.79302365,5205.82193076,4992.22200103,5059.81718799,16929795193.6879,89212733449.5707
05-04-2019,4922.80611783,5053.50997402,4919.49163361,5036.68110011,16837325387.2428,88796118649.975
04-04-2019,4971.30774104,5063.1597258,4836.79382246,4922.79878778,18251810239.6095,86778727821.0768
03-04-2019,4879.95813337,5307.00360895,4876.62131112,4973.02181522,22899891582.3906,87655288144.6018
02-04-2019,4156.91964324,4905.95443266,4155.31667828,4879.87782845,21315047816.2034,85986009273.1489
01-04-2019,4105.36242087,4164.95332383,4096.90125463,4158.18307045,10157794170.601,73269368747.441
31-03-2019,4105.45617673,4113.02361297,4094.10084931,4105.40429618,9045122442.86547,72339379035.9471
30-03-2019,4092.13616358,4296.8066502,4053.90965067,4106.66008466,9732688060.4259,72355190645.0434
29-03-2019,4068.29989093,4113.50083216,4034.09716136,4098.37454059,10918665556.7509,72202088875.2092
28-03-2019,4087.584591,4094.90217427,4040.26644055,4069.10714977,9353915899.01829,71678998915.3443
27-03-2019,3984.24481868,4087.06622992,3977.81046621,4087.06622992,10897131934.1801,71987847570.6632
26-03-2019,3969.22885592,3985.08080287,3944.75317214,3985.08080287,10707678814.874,70184147202.9256
25-03-2019,4024.11267975,4038.84089385,3934.03136241,3963.07065416,10359818882.7206,69789872373.2903
24-03-2019,4035.16354472,4040.69962534,4006.19284731,4022.1682822,9144851064.99816,70823042992.427
23-03-2019,4022.71330744,4049.88248617,4015.96469723,4035.82635079,9578850549.20952,71056017909.8302
22-03-2019,4028.51456305,4053.90667736,4021.54243412,4023.96816173,9252935969.11583,70840048102.3798
21-03-2019,4083.95389256,4097.35995254,4005.15127452,4029.32690706,10831212661.6887,70926226881.5237
20-03-2019,4070.7940175,4089.46189246,4031.11074047,4087.47629856,10175916388.2762,71942444088.065
19-03-2019,4032.69200717,4082.21601126,4023.81254521,4071.19020004,9344919956.26907,71647703827.7263
18-03-2019,4029.96845808,4071.55673145,4009.11722623,4032.50738522,9646954186.20681,70958165406.797
17-03-2019,4047.71957111,4054.12201368,4006.41114819,4025.22897966,8221625399.65813,70821939585.3756
16-03-2019,3963.90011952,4077.03628216,3961.6575267,4048.72590374,9856166973.20956,71227967573.2899
15-03-2019,3926.66323109,3968.54286634,3914.01535654,3960.91118728,9394210604.85752,69675002376.5269
14-03-2019,3905.57699911,3946.50428698,3901.2968769,3924.369118,10480789569.5861,69024696307.424
13-03-2019,3913.047443,3926.59772853,3891.90419153,3906.71716859,9469184841.22373,68706700381.1646
12-03-2019,3903.75829416,3926.88908293,3863.55909997,3909.15620907,9809887079.43689,68743000581.0221
11-03-2019,3953.74017402,3966.38473672,3889.23913266,3905.22731979,10125901902.7266,68666928025.4743
10-03-2019,3966.1742332,3966.1742332,3924.38105934,3951.59982769,9713267606.58481,69475297369.7211
09-03-2019,3894.55252613,3987.23778458,3892.39046739,3963.31374243,10796103518.2198,69674508654.6229
08-03-2019,3913.22593587,3950.43223806,3875.22842393,3901.13162355,10638638944.001,68574579320.2148
07-03-2019,3903.3847998,3939.37339556,3894.11295638,3911.4842891,9584165518.67529,68749421310.5083
06-03-2019,3897.08106256,3919.51051824,3871.46059394,3903.9425832,9175291528.51699,68609885775.7594
05-03-2019,3759.83244114,3903.91675352,3745.18318172,3896.37502308,10174126414.5332,68470655399.5828
04-03-2019,3845.09155774,3867.38181147,3733.74966077,3761.55701842,9029175787.94408,66094551587.193
03-03-2019,3862.26616642,3875.48371414,3836.90573367,3847.17569934,7253558152.32178,67592376373.1992
02-03-2019,3855.31822217,3874.60748448,3832.12797211,3864.41510673,7578786075.61039,67888255370.8382
01-03-2019,3853.75713203,3907.79548566,3851.69234979,3859.58375221,7661247975.11185,67796965743.3518
28-02-2019,3848.2620255,3906.0584282,3845.82138085,3854.78528208,8399767798.45704,67704774107.0288
27-02-2019,3857.47978186,3888.80258758,3787.05877702,3851.04747978,8301309684.13533,67631949500.0921
26-02-2019,3878.6973183,3891.57896247,3837.98643789,3854.35793575,7931218996.38403,67683296223.3571
25-02-2019,3807.00244566,3913.70726513,3807.00244566,3882.69629339,9318796066.6747,68173204650.9558
24-02-2019,4145.45786231,4210.64175454,3793.70900544,3810.42743065,10794227451.2229,66897483404.1494
23-02-2019,3998.91627262,4166.28616128,3968.72669838,4142.52692999,8922258315.77183,72720867208.2186
22-02-2019,3952.4063737,4006.53838667,3950.81642747,4005.52660406,7826525254.37879,70308555856.5589
